Food_Name,Ingredients,peanut,almond,pistachio,cashew,milk,butter,cheese,paneer,ghee,egg,fish,prawn,moong dal,chana dal,tomato,banana,capsicum,mushroom,bitter gourd,mustard,chocolate,chicken,mutton
pavakkai pitlai,"bitter gourd, lentils, tamarind, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pavakkai poriyal,"bitter gourd, coconut, curry leaves",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
payasam,"milk, vermicelli, sugar, ghee",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pazham pori,"banana, flour, sugar, turmeric, oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
peanut barfi,"peanut, milk, sugar, ghee",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut barfi,"peanut, milk, sugar, ghee",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut bhaji,"peanut, gram flour, onion, green chilies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut chaat,"peanut, onion, tomato, chaat masala",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
peanut chutney,"peanut, garlic, red chilies, mustard seeds",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
peanut coconut chutney,"peanut, coconut, green chilies, ginger",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut curry,"peanut, onion, tomato, coconut milk",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
peanut garlic chutney,"peanut, garlic, red chilies, cumin seeds",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut kheer,"peanut, milk, sugar, saffron",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut ladoo,"ghee, peanut, cardamom powder, jaggery",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut pakora,"peanut, gram flour, rice flour, green chilies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut peda,"peanut, milk, sugar, cardamom powder",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut rice,"cooked rice, peanut, dried red chilies,  chana dal",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
peanut stuffed brinjal,"brinjal, peanut, coconut, sesame seeds",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut sundal,"peanut, grated coconut, curry leaves, green chilies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut thecha,"peanut, green chilies,  cumin seeds, coriander leaves",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peanut usal,"peanut, onion, tomato,  green chilies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
peda,"milk, sugar, cardamom powder",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pesara garelu,"moong dal, green chili, ginger, cumin",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pesarattu,"moong dal, ginger, green chili, cumin",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
phirni,"rice, milk,  saffron, cardamom powder",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio appam,"rice, pistachio, coconut milk",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio chaat,"pistachio, onion, tomato, lemon",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pistachio cham cham,"chhena, pistachio, sugar syrup, milk",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio coconut bar,"pistachio, coconut, sugar, ghee",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio date ladoo,"pistachio, date, ghee, cardamom powder",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio delight squares,"pistachio, milk, sugar, ghee",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio dhokla,"gram flour, pistachio, yogurt",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio dry fruit roll,"pistachio, date, fig, almond",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio falooda,"pistachio, milk, falooda sev, basil seed",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio festival sweet,"pistachio, khoya, sugar, cardamom powder",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio fig barfi,"pistachio, fig, sugar, ghee",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio firni tart,"rice, pistachio, milk, sugar",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio fusion burfi,"pistachio, milk solids, sugar",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio ghevar,"flour, pistachio, milk, ghee",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio gujiya,"flour, pistachio, khoya, sugar, ghee",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio gulkand modak,"pistachio, gulkand, coconut, jaggery",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio handvo,"rice, lentil, pistachio, yogurt",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio idiyappam,"rice flour, pistachio, coconut",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio jalebi rabri,"jalebi, pistachio, milk, saffron",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio kaju roll,"pistachio, cashew, sugar",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio kesar pudding,"pistachio, milk, saffron, sugar",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio khoya roll,"pistachio, khoya, sugar, cardamom powder",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio khubani delight,"apricot, pistachio, cream",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio makhana delight,"fox nut, pistachio, milk, sugar",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio malpua,"flour, pistachio, milk, sugar syrup",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio mawa cake,"khoya, pistachio, flour, sugar",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio milk cake,"pistachio, milk, sugar, ghee",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio mini tart,"pistachio, milk, sugar, flour",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio mishti doi,"milk, pistachio, sugar, yogurt culture",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio mohanthal,"gram flour, pistachio, sugar, ghee",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio naan,"flour, pistachio, yogurt, butter",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio paneer tikka,"paneer, pistachio, yogurt, spices",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio paratha,"flour, pistachio, potato, spices",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio patisa,"gram flour, pistachio, sugar, ghee",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio pheni,"pheni, pistachio, milk, sugar",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio rasmalai,"chhena, pistachio, milk",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio royal slice,"pistachio, khoya, sugar, saffron",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio sandesh,"chhena, pistachio, sugar, cardamom powder",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio seviyan,"vermicelli, pistachio, milk, sugar",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio shrikhand,"yogurt, pistachio, cardamom powder",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio soan papdi,"gram flour, pistachio, sugar, ghee",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio stuffed capsicum,"capsicum, pistachio, paneer, spices",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pistachio stuffed dates,"date, pistachio, honey",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio stuffed kulcha,"flour, pistachio, paneer, spices",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio stuffed tomato,"tomato, pistachio, paneer, spices",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pistachio sutarfeni,"sutarfeni, pistachio, sugar",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio sweet pongal,"rice, pistachio, jaggery, ghee",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio sweet samosa,"flour, pistachio, khoya, sugar",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio treasure bites,"pistachio, date, coconut",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pistachio uttapam,"rice batter, pistachio, onion",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pithe,"rice flour, ghee, coconut, jaggery",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poha,"flattened rice, peanut, onion, curry leaves",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
potol posto,"pointed gourd, mustard oil, poppy seeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
prawn 65,"prawn, curry leaves, spices, yogurt",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn balchao,"prawn, vinegar, chili, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn bhapa,"prawn, mustard paste, coconut, chili",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
prawn bhuna,"prawn, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
prawn biryani,"prawn, rice, onion, spices, yogurt",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn caldine,"prawn, coconut milk, turmeric, spices",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn chaat,"prawn, onion, tomato, lemon juice",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
prawn chettinad,"prawn, coconut, pepper, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn chop,"prawn, potato, spices, breadcrumbs",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn chorchori,"prawn, vegetables, mustard oil",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
prawn chowmein,"prawn, noodles, vegetables, sauces",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn chukka,"prawn, onion, chili, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn curry,"prawn, onion, tomato, spices, oil",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
prawn cutlet,"prawn, potato, breadcrumbs, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn egg fried rice,"prawn, egg, rice, vegetables",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn frankie,"prawn, roti, vegetables, sauce",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn fried rice,"prawn, rice, vegetables, soy sauce",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn fried rice,"prawn, capsicum, rice, soy sauce",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
prawn gassi,"prawn, coconut, tamarind, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn hakka noodles,"prawn, noodles, vegetables, soy sauce",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn hakka noodles,"prawn, capsicum, noodles, vegetables",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
prawn jhal,"prawn, mustard paste, chili",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
prawn kathi roll,"prawn, paratha, onion, sauce",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn kebab,"prawn, yogurt, spices, oil",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn keema,"prawn, onion, spices, herbs",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn korma,"prawn, yogurt, onion, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn kosha,"prawn, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
prawn malai curry,"prawn, coconut milk, onion, ginger",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn manchurian,"prawn, corn flour, sauces",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn masala,"prawn, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
prawn moilee,"prawn, coconut milk, curry leaves",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn momos,"prawn, flour, vegetables",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn pakora,"prawn, gram flour, spices, oil",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn paturi,"prawn, mustard paste, banana leaf",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
prawn pepper fry,"prawn, black pepper, onion, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn pulao,"prawn, rice, onion, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn pulimunchi,"prawn, tamarind, chili, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn roast,"prawn, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
prawn roll,"prawn, paratha, onion, sauce",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn saag,"prawn, spinach, onion, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn sandwich,"prawn, bread, butter, vegetables",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn spring roll,"prawn, flour wrapper, vegetables",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn stew,"prawn, coconut milk, potato, spices",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn stuffed paratha,"prawn, wheat flour, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn sukka,"prawn, coconut, onion, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn theeyal,"prawn, roasted coconut, tamarind",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn thokku,"prawn, onion, tomato, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
prawn tikka,"prawn, yogurt, spices, lemon juice",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn ularthiyathu,"prawn, coconut slices, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn varuval,"prawn, curry leaves, chili, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn vindaloo,"prawn, vinegar, chili, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
prawn xacuti,"prawn, coconut, chili, spices",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
puliyogare,"rice, peanut, curry leaves,  red chilies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puliyogare,"rice, tamarind, peanut, ghee",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puran poli,"chana dal, ghee, jaggery, wheat flour",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
puran poli,"chana dal, jaggery, wheat flour, ghee",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rabri,"milk, sugar, saffron, cardamom powder",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rabri malpua,"flour, milk, ghee, sugar syrup",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ragda pattice,"white peas, potato patties, peanut",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rajbhog,"chhena, milk, sugar syrup, saffron",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasgulla,"chhena, milk, sugar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmalai,"chhena, milk, sugar, saffron",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rava kesari,"semolina, ghee, sugar, saffron",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sabudana khichdi,"sabudana (sago pearls), peanut, green chilies, lemon juice",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sabudana vada,"sabudana (sago pearls), peanut, boiled potatoes, green chilies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sakkarai pongal,"rice, ghee, jaggery, cardamom powder",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandesh,"chhena, milk, sugar, cardamom powder",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sarson ka saag,"mustard greens, butter, spices",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sarson ka saag,"mustard leaves, mustard, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
schezwan fried rice,"capsicum, rice, vegetables, schezwan sauce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
shahi chicken curry,"chicken, almond, cashew,  tomato",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
shahi kheer,"rice, almond, milk, sugar",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shahi kofta,"paneer, almond, cashew, cream",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shahi kofta,"paneer, milk, spices, tomato gravy",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
shahi paneer,"paneer, almond, onion, tomato",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
shahi paneer,"paneer, cream, onion, milk",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shahi paneer,"paneer, cream, onion, tomato",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
shahi tukda,"bread, almond, milk,  ghee, pistachio",0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shakarpara,"flour, ghee, sugar",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shami kebab,"mutton, chana dal, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
sheer khurma,"vermicelli, almond, milk, ghee, pistachios",0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sheera,"semolina, ghee, sugar, cardamom powder",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shengdana amti,"peanut, tamarind pulp, jaggery, red chili powder",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shengdana chutney,"peanut, dried red chilies, cumin seeds, garlic",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shengdana usal,"peanut, onion, coconut, red chili powder",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shorshe bata maach,"fish, mustard, green chili, mustard oil",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
shorshe ilish,"fish, mustard paste, green chili, mustard oil",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
shrikhand,"yogurt, milk, cardamom powder, saffron",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shukto,"mustard, bitter gourd, vegetables, milk",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
sitabhog,"rice flour, ghee, sugar",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sooji halwa,"semolina, ghee, sugar, cardamom powder",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sorisa baigana,"eggplant, mustard, spices",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
sorisa bhendi,"okra, mustard, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sorisa machha,"fish, mustard, spices",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
sorshe chingri,"prawn, mustard, green chili, mustard oil",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
sorshe ilish,"hilsa fish, mustard, green chili, mustard oil",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
sorshe katla,"katla fish, mustard, green chili, mustard oil",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
sorshe koi,"koi fish, mustard, green chili",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
sorshe pabda,"pabda fish, mustard, green chili",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
sorshe parshe,"parshe fish, mustard, green chili",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
sorshe pomfret,"pomfret, mustard, green chili",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sorshe rui,"rohu fish, mustard, green chili, mustard oil",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
sorshe tangra,"tangra fish, mustard, green chili",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
stuffed bell pepper,"capsicum, rice, potato, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stuffed bitter gourd,"bitter gourd, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sutarfeni,"flour, ghee, sugar",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweet lassi,"yogurt, milk, sugar, cardamom powder",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweet pongal,"rice, ghee, jaggery, cashew",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tamarind rice with peanuts,"rice, peanut, tamarind pulp, red chilies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tawa pulao,"capsicum, rice, tomato, pav bhaji masala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
thekua,"wheat flour, ghee, jaggery",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
til peanut ladoo,"sesame seeds, peanut, jaggery, ghee",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tofu chilli,"tofu, capsicum, onion, sauces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tomato aloo curry,"tomato, potato, cumin, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tomato bath,"tomato, rice, onion, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tomato bhaji,"tomato, onion, green chili, spices",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
